Potential/V	Current/A
1.161	-2.175e-5
1.162	-2.173e-5
1.163	-2.173e-5
1.164	-2.173e-5
1.165	-2.172e-5
1.166	-2.172e-5
1.167	-2.171e-5
1.168	-2.172e-5
1.169	-2.172e-5
1.170	-2.171e-5
1.171	-2.172e-5
1.172	-2.172e-5
1.173	-2.173e-5
1.174	-2.173e-5
1.175	-2.174e-5
1.176	-2.174e-5
1.177	-2.175e-5
1.178	-2.177e-5
1.179	-2.177e-5
1.180	-2.179e-5
1.181	-2.180e-5
1.182	-2.181e-5
1.183	-2.183e-5
1.184	-2.184e-5
1.185	-2.186e-5
1.186	-2.188e-5
1.187	-2.189e-5
1.188	-2.192e-5
1.189	-2.193e-5
1.190	-2.196e-5
1.191	-2.199e-5
1.192	-2.200e-5
1.193	-2.203e-5
1.194	-2.205e-5
1.195	-2.208e-5
1.196	-2.211e-5
1.197	-2.213e-5
1.198	-2.217e-5
1.199	-2.220e-5
1.200	-2.157e-5
1.199	-1.995e-5
1.198	-1.910e-5
1.197	-1.855e-5
1.196	-1.811e-5
1.195	-1.774e-5
1.194	-1.741e-5
1.193	-1.710e-5
1.192	-1.683e-5
1.191	-1.656e-5
1.190	-1.632e-5
1.189	-1.609e-5
1.188	-1.585e-5
1.187	-1.566e-5
1.186	-1.544e-5
1.185	-1.525e-5
1.184	-1.507e-5
1.183	-1.488e-5
1.182	-1.472e-5
1.181	-1.455e-5
1.180	-1.439e-5
1.179	-1.425e-5
1.178	-1.409e-5
1.177	-1.396e-5
1.176	-1.382e-5
1.175	-1.368e-5
1.174	-1.356e-5
1.173	-1.343e-5
1.172	-1.332e-5
1.171	-1.321e-5
1.170	-1.308e-5
1.169	-1.299e-5
1.168	-1.287e-5
1.167	-1.277e-5
1.166	-1.267e-5
1.165	-1.257e-5
1.164	-1.247e-5
1.163	-1.238e-5
1.162	-1.229e-5
1.161	-1.220e-5
1.160	-1.211e-5
1.159	-1.203e-5
1.158	-1.195e-5
1.157	-1.187e-5
1.156	-1.178e-5
1.155	-1.171e-5
1.154	-1.164e-5
1.153	-1.156e-5
1.152	-1.150e-5
1.151	-1.142e-5
1.150	-1.136e-5
1.149	-1.129e-5
1.148	-1.122e-5
1.147	-1.117e-5
1.146	-1.109e-5
1.145	-1.103e-5
1.144	-1.098e-5
1.143	-1.091e-5
1.142	-1.086e-5
1.141	-1.080e-5
1.140	-1.074e-5
1.139	-1.069e-5
1.138	-1.063e-5
1.137	-1.058e-5
1.136	-1.053e-5
1.135	-1.047e-5
1.134	-1.043e-5
1.133	-1.038e-5
1.132	-1.033e-5
1.131	-1.028e-5
1.130	-1.023e-5
1.129	-1.019e-5
1.128	-1.014e-5
1.127	-1.010e-5
1.126	-1.005e-5
1.125	-1.001e-5
1.124	-9.970e-6
1.123	-9.923e-6
1.122	-9.881e-6
1.121	-9.839e-6
1.120	-9.799e-6
1.119	-9.754e-6
1.118	-9.719e-6
1.117	-9.679e-6
1.116	-9.637e-6
1.115	-9.600e-6
1.114	-9.560e-6
1.113	-9.517e-6
1.112	-9.488e-6
1.111	-9.443e-6
1.110	-9.410e-6
1.109	-9.371e-6
1.108	-9.326e-6
1.107	-9.300e-6
1.106	-9.256e-6
1.105	-9.219e-6
1.104	-9.186e-6
1.103	-9.139e-6
1.102	-9.113e-6
1.101	-9.066e-6
1.100	-9.028e-6
1.099	-9.001e-6
1.098	-8.955e-6
1.097	-8.923e-6
1.096	-8.882e-6
1.095	-8.838e-6
1.094	-8.812e-6
1.093	-8.765e-6
1.092	-8.731e-6
1.091	-8.694e-6
1.090	-8.653e-6
1.089	-8.616e-6
1.088	-8.572e-6
1.087	-8.531e-6
1.086	-8.498e-6
1.085	-8.454e-6
1.084	-8.411e-6
1.083	-8.369e-6
1.082	-8.328e-6
1.081	-8.286e-6
1.080	-8.243e-6
1.079	-8.198e-6
1.078	-8.153e-6
1.077	-8.109e-6
1.076	-8.058e-6
1.075	-8.017e-6
1.074	-7.970e-6
1.073	-7.916e-6
1.072	-7.875e-6
1.071	-7.822e-6
1.070	-7.776e-6
1.069	-7.727e-6
1.068	-7.670e-6
1.067	-7.630e-6
1.066	-7.564e-6
1.065	-7.506e-6
1.064	-7.451e-6
1.063	-7.386e-6
1.062	-7.340e-6
1.061	-7.281e-6
1.060	-7.220e-6
1.059	-7.167e-6
1.058	-7.100e-6
1.057	-7.047e-6
1.056	-6.984e-6
1.055	-6.917e-6
1.054	-6.864e-6
1.053	-6.792e-6
1.052	-6.728e-6
1.051	-6.666e-6
1.050	-6.599e-6
1.049	-6.539e-6
1.048	-6.470e-6
1.047	-6.404e-6
1.046	-6.337e-6
1.045	-6.267e-6
1.044	-6.198e-6
1.043	-6.126e-6
1.042	-6.060e-6
1.041	-5.988e-6
1.040	-5.914e-6
1.039	-5.848e-6
1.038	-5.774e-6
1.037	-5.706e-6
1.036	-5.629e-6
1.035	-5.560e-6
1.034	-5.491e-6
1.033	-5.414e-6
1.032	-5.347e-6
1.031	-5.268e-6
1.030	-5.202e-6
1.029	-5.128e-6
1.028	-5.051e-6
1.027	-4.989e-6
1.026	-4.908e-6
1.025	-4.839e-6
1.024	-4.760e-6
1.023	-4.686e-6
1.022	-4.629e-6
1.021	-4.557e-6
1.020	-4.482e-6
1.019	-4.417e-6
1.018	-4.343e-6
1.017	-4.285e-6
1.016	-4.218e-6
1.015	-4.147e-6
1.014	-4.091e-6
1.013	-4.018e-6
1.012	-3.966e-6
1.011	-3.903e-6
1.010	-3.829e-6
1.009	-3.778e-6
1.008	-3.724e-6
1.007	-3.671e-6
1.006	-3.618e-6
1.005	-3.561e-6
1.004	-3.508e-6
1.003	-3.451e-6
1.002	-3.401e-6
1.001	-3.350e-6
1.000	-3.303e-6
0.999	-3.246e-6
0.998	-3.199e-6
0.997	-3.155e-6
0.996	-3.101e-6
0.995	-3.057e-6
0.994	-3.020e-6
0.993	-2.966e-6
0.992	-2.931e-6
0.991	-2.887e-6
0.990	-2.852e-6
0.989	-2.813e-6
0.988	-2.767e-6
0.987	-2.741e-6
0.986	-2.700e-6
0.985	-2.666e-6
0.984	-2.637e-6
0.983	-2.595e-6
0.982	-2.574e-6
0.981	-2.538e-6
0.980	-2.509e-6
0.979	-2.484e-6
0.978	-2.444e-6
0.977	-2.426e-6
0.976	-2.398e-6
0.975	-2.365e-6
0.974	-2.349e-6
0.973	-2.315e-6
0.972	-2.295e-6
0.971	-2.273e-6
0.970	-2.241e-6
0.969	-2.225e-6
0.968	-2.203e-6
0.967	-2.187e-6
0.966	-2.169e-6
0.965	-2.147e-6
0.964	-2.128e-6
0.963	-2.107e-6
0.962	-2.094e-6
0.961	-2.077e-6
0.960	-2.058e-6
0.959	-2.042e-6
0.958	-2.028e-6
0.957	-2.015e-6
0.956	-2.000e-6
0.955	-1.987e-6
0.954	-1.970e-6
0.953	-1.950e-6
0.952	-1.944e-6
0.951	-1.922e-6
0.950	-1.915e-6
0.949	-1.901e-6
0.948	-1.882e-6
0.947	-1.879e-6
0.946	-1.863e-6
0.945	-1.850e-6
0.944	-1.843e-6
0.943	-1.822e-6
0.942	-1.823e-6
0.941	-1.805e-6
0.940	-1.792e-6
0.939	-1.789e-6
0.938	-1.771e-6
0.937	-1.769e-6
0.936	-1.758e-6
0.935	-1.742e-6
0.934	-1.739e-6
0.933	-1.724e-6
0.932	-1.715e-6
0.931	-1.711e-6
0.930	-1.698e-6
0.929	-1.693e-6
0.928	-1.685e-6
0.927	-1.673e-6
0.926	-1.668e-6
0.925	-1.657e-6
0.924	-1.649e-6
0.923	-1.640e-6
0.922	-1.633e-6
0.921	-1.623e-6
0.920	-1.618e-6
0.919	-1.611e-6
0.918	-1.601e-6
0.917	-1.598e-6
0.916	-1.585e-6
0.915	-1.583e-6
0.914	-1.573e-6
0.913	-1.563e-6
0.912	-1.561e-6
0.911	-1.546e-6
0.910	-1.543e-6
0.909	-1.536e-6
0.908	-1.521e-6
0.907	-1.523e-6
0.906	-1.510e-6
0.905	-1.503e-6
0.904	-1.503e-6
0.903	-1.484e-6
0.902	-1.488e-6
0.901	-1.477e-6
0.900	-1.469e-6
0.899	-1.469e-6
0.898	-1.451e-6
0.897	-1.452e-6
0.896	-1.442e-6
0.895	-1.433e-6
0.894	-1.432e-6
0.893	-1.420e-6
0.892	-1.413e-6
0.891	-1.411e-6
0.890	-1.399e-6
0.889	-1.397e-6
0.888	-1.386e-6
0.887	-1.381e-6
0.886	-1.377e-6
0.885	-1.367e-6
0.884	-1.361e-6
0.883	-1.353e-6
0.882	-1.350e-6
0.881	-1.341e-6
0.880	-1.335e-6
0.879	-1.328e-6
0.878	-1.321e-6
0.877	-1.321e-6
0.876	-1.307e-6
0.875	-1.307e-6
0.874	-1.297e-6
0.873	-1.288e-6
0.872	-1.288e-6
0.871	-1.275e-6
0.870	-1.269e-6
0.869	-1.267e-6
0.868	-1.253e-6
0.867	-1.258e-6
0.866	-1.242e-6
0.865	-1.239e-6
0.864	-1.238e-6
0.863	-1.220e-6
0.862	-1.223e-6
0.861	-1.214e-6
0.860	-1.205e-6
0.859	-1.206e-6
0.858	-1.188e-6
0.857	-1.192e-6
0.856	-1.183e-6
0.855	-1.173e-6
0.854	-1.174e-6
0.853	-1.160e-6
0.852	-1.157e-6
0.851	-1.152e-6
0.850	-1.142e-6
0.849	-1.142e-6
0.848	-1.128e-6
0.847	-1.123e-6
0.846	-1.116e-6
0.845	-1.108e-6
0.844	-1.100e-6
0.843	-1.092e-6
0.842	-1.092e-6
0.841	-1.086e-6
0.840	-1.076e-6
0.839	-1.071e-6
0.838	-1.063e-6
0.837	-1.058e-6
0.836	-1.049e-6
0.835	-1.043e-6
0.834	-1.036e-6
0.833	-1.024e-6
0.832	-1.026e-6
0.831	-1.013e-6
0.830	-1.009e-6
0.829	-1.005e-6
0.828	-9.901e-7
0.827	-9.912e-7
0.826	-9.796e-7
0.825	-9.747e-7
0.824	-9.695e-7
0.823	-9.537e-7
0.822	-9.559e-7
0.821	-9.459e-7
0.820	-9.342e-7
0.819	-9.081e-7
0.818	-9.054e-7
0.817	-9.106e-7
0.816	-9.031e-7
0.815	-8.892e-7
0.814	-8.908e-7
0.813	-8.757e-7
0.812	-8.717e-7
0.811	-8.664e-7
0.810	-8.524e-7
0.809	-8.503e-7
0.808	-8.352e-7
0.807	-8.294e-7
0.806	-8.192e-7
0.805	-8.087e-7
0.804	-8.017e-7
0.803	-7.923e-7
0.802	-7.810e-7
0.801	-7.710e-7
0.800	-7.608e-7
0.799	-7.511e-7
0.798	-7.388e-7
0.797	-7.320e-7
0.796	-7.156e-7
0.795	-7.087e-7
0.794	-6.964e-7
0.793	-6.798e-7
0.792	-6.776e-7
0.791	-6.578e-7
0.790	-6.484e-7
0.789	-6.337e-7
0.788	-6.148e-7
0.787	-6.109e-7
0.786	-5.881e-7
0.785	-5.759e-7
0.784	-5.610e-7
0.783	-5.367e-7
0.782	-5.292e-7
0.781	-5.094e-7
0.780	-4.894e-7
0.779	-4.764e-7
0.778	-4.475e-7
0.777	-4.374e-7
0.776	-4.161e-7
0.775	-3.929e-7
0.774	-3.793e-7
0.773	-3.479e-7
0.772	-3.319e-7
0.771	-3.104e-7
0.770	-2.832e-7
0.769	-2.605e-7
0.768	-2.285e-7
0.767	-2.051e-7
0.766	-1.841e-7
0.765	-1.533e-7
0.764	-1.259e-7
0.763	-9.869e-8
0.762	-7.125e-8
0.761	-4.056e-8
0.760	-1.056e-8
0.759	2.160e-8
0.758	5.592e-8
0.757	8.248e-8
0.756	1.203e-7
0.755	1.537e-7
0.754	1.881e-7
0.753	2.297e-7
0.752	2.584e-7
0.751	3.062e-7
0.750	3.396e-7
0.749	3.763e-7
0.748	4.248e-7
0.747	4.531e-7
0.746	4.961e-7
0.745	5.366e-7
0.744	5.716e-7
0.743	6.210e-7
0.742	6.491e-7
0.741	6.912e-7
0.740	7.328e-7
0.739	7.658e-7
0.738	8.157e-7
0.737	8.491e-7
0.736	8.895e-7
0.735	9.351e-7
0.734	9.687e-7
0.733	1.018e-6
0.732	1.049e-6
0.731	1.089e-6
0.730	1.134e-6
0.729	1.168e-6
0.728	1.210e-6
0.727	1.245e-6
0.726	1.285e-6
0.725	1.319e-6
0.724	1.356e-6
0.723	1.394e-6
0.722	1.429e-6
0.721	1.464e-6
0.720	1.499e-6
0.719	1.534e-6
0.718	1.567e-6
0.717	1.598e-6
0.716	1.635e-6
0.715	1.662e-6
0.714	1.693e-6
0.713	1.726e-6
0.712	1.750e-6
0.711	1.785e-6
0.710	1.808e-6
0.709	1.835e-6
0.708	1.871e-6
0.707	1.886e-6
0.706	1.917e-6
0.705	1.940e-6
0.704	1.962e-6
0.703	1.991e-6
0.702	2.005e-6
0.701	2.030e-6
0.700	2.055e-6
0.699	2.069e-6
0.698	2.100e-6
0.697	2.110e-6
0.696	2.130e-6
0.695	2.156e-6
0.694	2.165e-6
0.693	2.190e-6
0.692	2.203e-6
0.691	2.221e-6
0.690	2.241e-6
0.689	2.253e-6
0.688	2.267e-6
0.687	2.280e-6
0.686	2.291e-6
0.685	2.308e-6
0.684	2.320e-6
0.683	2.334e-6
0.682	2.346e-6
0.681	2.360e-6
0.680	2.374e-6
0.679	2.386e-6
0.678	2.398e-6
0.677	2.404e-6
0.676	2.421e-6
0.675	2.428e-6
0.674	2.441e-6
0.673	2.455e-6
0.672	2.460e-6
0.671	2.473e-6
0.670	2.478e-6
0.669	2.490e-6
0.668	2.506e-6
0.667	2.506e-6
0.666	2.525e-6
0.665	2.535e-6
0.664	2.537e-6
0.663	2.555e-6
0.662	2.555e-6
0.661	2.567e-6
0.660	2.577e-6
0.659	2.579e-6
0.658	2.598e-6
0.657	2.596e-6
0.656	2.611e-6
0.655	2.623e-6
0.654	2.623e-6
0.653	2.640e-6
0.652	2.648e-6
0.651	2.656e-6
0.650	2.664e-6
0.649	2.667e-6
0.648	2.681e-6
0.647	2.684e-6
0.646	2.686e-6
0.645	2.699e-6
0.644	2.705e-6
0.643	2.716e-6
0.642	2.721e-6
0.641	2.732e-6
0.640	2.740e-6
0.639	2.746e-6
0.638	2.755e-6
0.637	2.760e-6
0.636	2.772e-6
0.635	2.774e-6
0.634	2.785e-6
0.633	2.796e-6
0.632	2.800e-6
0.631	2.811e-6
0.630	2.816e-6
0.629	2.824e-6
0.628	2.840e-6
0.627	2.838e-6
0.626	2.854e-6
0.625	2.859e-6
0.624	2.863e-6
0.623	2.880e-6
0.622	2.880e-6
0.621	2.892e-6
0.620	2.902e-6
0.619	2.907e-6
0.618	2.923e-6
0.617	2.926e-6
0.616	2.936e-6
0.615	2.952e-6
0.614	2.961e-6
0.613	2.971e-6
0.612	2.973e-6
0.611	2.980e-6
0.610	2.992e-6
0.609	2.997e-6
0.608	3.011e-6
0.607	3.017e-6
0.606	3.025e-6
0.605	3.039e-6
0.604	3.044e-6
0.603	3.055e-6
0.602	3.065e-6
0.601	3.076e-6
0.600	3.088e-6
0.599	3.096e-6
0.598	3.106e-6
0.597	3.113e-6
0.596	3.128e-6
0.595	3.135e-6
0.594	3.146e-6
0.593	3.161e-6
0.592	3.168e-6
0.591	3.185e-6
0.590	3.192e-6
0.589	3.203e-6
0.588	3.222e-6
0.587	3.222e-6
0.586	3.242e-6
0.585	3.252e-6
0.584	3.261e-6
0.583	3.283e-6
0.582	3.284e-6
0.581	3.302e-6
0.580	3.320e-6
0.579	3.325e-6
0.578	3.349e-6
0.577	3.355e-6
0.576	3.371e-6
0.575	3.389e-6
0.574	3.394e-6
0.573	3.418e-6
0.572	3.429e-6
0.571	3.443e-6
0.570	3.462e-6
0.569	3.471e-6
0.568	3.495e-6
0.567	3.504e-6
0.566	3.521e-6
0.565	3.539e-6
0.564	3.556e-6
0.563	3.581e-6
0.562	3.593e-6
0.561	3.611e-6
0.560	3.625e-6
0.559	3.647e-6
0.558	3.661e-6
0.557	3.676e-6
0.556	3.700e-6
0.555	3.713e-6
0.554	3.733e-6
0.553	3.757e-6
0.552	3.771e-6
0.551	3.795e-6
0.550	3.811e-6
0.549	3.830e-6
0.548	3.858e-6
0.547	3.868e-6
0.546	3.895e-6
0.545	3.913e-6
0.544	3.931e-6
0.543	3.960e-6
0.542	3.968e-6
0.541	3.995e-6
0.540	4.018e-6
0.539	4.032e-6
0.538	4.065e-6
0.537	4.079e-6
0.536	4.102e-6
0.535	4.128e-6
0.534	4.143e-6
0.533	4.172e-6
0.532	4.188e-6
0.531	4.208e-6
0.530	4.238e-6
0.529	4.254e-6
0.528	4.281e-6
0.527	4.306e-6
0.526	4.326e-6
0.525	4.354e-6
0.524	4.376e-6
0.523	4.399e-6
0.522	4.420e-6
0.521	4.444e-6
0.520	4.469e-6
0.519	4.496e-6
0.518	4.516e-6
0.517	4.540e-6
0.516	4.575e-6
0.515	4.595e-6
0.514	4.624e-6
0.513	4.655e-6
0.512	4.674e-6
0.511	4.708e-6
0.510	4.730e-6
0.509	4.758e-6
0.508	4.796e-6
0.507	4.809e-6
0.506	4.848e-6
0.505	4.878e-6
0.504	4.906e-6
0.503	4.950e-6
0.502	4.976e-6
0.501	5.009e-6
0.500	5.046e-6
0.499	5.080e-6
0.498	5.124e-6
0.497	5.153e-6
0.496	5.199e-6
0.495	5.245e-6
0.494	5.279e-6
0.493	5.333e-6
0.492	5.371e-6
0.491	5.418e-6
0.490	5.471e-6
0.489	5.520e-6
0.488	5.581e-6
0.487	5.632e-6
0.486	5.687e-6
0.485	5.747e-6
0.484	5.813e-6
0.483	5.876e-6
0.482	5.944e-6
0.481	6.011e-6
0.480	6.076e-6
0.479	6.158e-6
0.478	6.230e-6
0.477	6.307e-6
0.476	6.398e-6
0.475	6.478e-6
0.474	6.572e-6
0.473	6.676e-6
0.472	6.759e-6
0.471	6.872e-6
0.470	6.964e-6
0.469	7.073e-6
0.468	7.195e-6
0.467	7.294e-6
0.466	7.421e-6
0.465	7.546e-6
0.464	7.667e-6
0.463	7.814e-6
0.462	7.932e-6
0.461	8.083e-6
0.460	8.241e-6
0.459	8.382e-6
0.458	8.549e-6
0.457	8.693e-6
0.456	8.858e-6
0.455	9.028e-6
0.454	9.187e-6
0.453	9.368e-6
0.452	9.543e-6
0.451	9.720e-6
0.450	9.911e-6
0.449	1.009e-5
0.448	1.029e-5
0.447	1.049e-5
0.446	1.068e-5
0.445	1.089e-5
0.444	1.109e-5
0.443	1.130e-5
0.442	1.151e-5
0.441	1.173e-5
0.440	1.194e-5
0.439	1.214e-5
0.438	1.236e-5
0.437	1.258e-5
0.436	1.281e-5
0.435	1.303e-5
0.434	1.326e-5
0.433	1.348e-5
0.432	1.369e-5
0.431	1.393e-5
0.430	1.414e-5
0.429	1.437e-5
0.428	1.460e-5
0.427	1.480e-5
0.426	1.504e-5
0.425	1.525e-5
0.424	1.546e-5
0.423	1.569e-5
0.422	1.588e-5
0.421	1.611e-5
0.420	1.631e-5
0.419	1.651e-5
0.418	1.671e-5
0.417	1.690e-5
0.416	1.709e-5
0.415	1.727e-5
0.414	1.744e-5
0.413	1.762e-5
0.412	1.779e-5
0.411	1.795e-5
0.410	1.811e-5
0.409	1.828e-5
0.408	1.842e-5
0.407	1.855e-5
0.406	1.868e-5
0.405	1.880e-5
0.404	1.893e-5
0.403	1.904e-5
0.402	1.914e-5
0.401	1.924e-5
0.400	1.933e-5
0.399	1.942e-5
0.398	1.950e-5
0.397	1.957e-5
0.396	1.965e-5
0.395	1.969e-5
0.394	1.975e-5
0.393	1.980e-5
0.392	1.984e-5
0.391	1.988e-5
0.390	1.990e-5
0.389	1.993e-5
0.388	1.995e-5
0.387	1.995e-5
0.386	1.996e-5
0.385	1.996e-5
0.384	1.996e-5
0.383	1.995e-5
0.382	1.992e-5
0.381	1.991e-5
0.380	1.989e-5
0.379	1.985e-5
0.378	1.983e-5
0.377	1.978e-5
0.376	1.974e-5
0.375	1.970e-5
0.374	1.965e-5
0.373	1.961e-5
0.372	1.954e-5
0.371	1.949e-5
0.370	1.943e-5
0.369	1.937e-5
0.368	1.931e-5
0.367	1.924e-5
0.366	1.917e-5
0.365	1.910e-5
0.364	1.903e-5
0.363	1.896e-5
0.362	1.888e-5
0.361	1.881e-5
0.360	1.873e-5
0.359	1.866e-5
0.358	1.859e-5
0.357	1.850e-5
0.356	1.843e-5
0.355	1.835e-5
0.354	1.827e-5
0.353	1.819e-5
0.352	1.810e-5
0.351	1.803e-5
0.350	1.795e-5
0.349	1.788e-5
0.348	1.781e-5
0.347	1.771e-5
0.346	1.766e-5
0.345	1.757e-5
0.344	1.750e-5
0.343	1.743e-5
0.342	1.734e-5
0.341	1.728e-5
0.340	1.721e-5
0.339	1.713e-5
0.338	1.707e-5
0.337	1.699e-5
0.336	1.693e-5
0.335	1.686e-5
0.334	1.679e-5
0.333	1.673e-5
0.332	1.667e-5
0.331	1.660e-5
0.330	1.654e-5
0.329	1.647e-5
0.328	1.641e-5
0.327	1.635e-5
0.326	1.629e-5
0.325	1.623e-5
0.324	1.617e-5
0.323	1.612e-5
0.322	1.606e-5
0.321	1.600e-5
0.320	1.594e-5
0.319	1.590e-5
0.318	1.583e-5
0.317	1.578e-5
0.316	1.575e-5
0.315	1.569e-5
0.314	1.563e-5
0.313	1.559e-5
0.312	1.553e-5
0.311	1.550e-5
0.310	1.545e-5
0.309	1.541e-5
0.308	1.537e-5
0.307	1.531e-5
0.306	1.528e-5
0.305	1.523e-5
0.304	1.519e-5
0.303	1.516e-5
0.302	1.510e-5
0.301	1.506e-5
0.300	1.503e-5
0.299	1.498e-5
0.298	1.496e-5
0.297	1.491e-5
0.296	1.488e-5
0.295	1.485e-5
0.294	1.480e-5
0.293	1.477e-5
0.292	1.473e-5
0.291	1.470e-5
0.290	1.467e-5
0.289	1.463e-5
0.288	1.460e-5
0.287	1.456e-5
0.286	1.453e-5
0.285	1.451e-5
0.284	1.447e-5
0.283	1.444e-5
0.282	1.441e-5
0.281	1.438e-5
0.280	1.435e-5
0.279	1.432e-5
0.278	1.429e-5
0.277	1.426e-5
0.276	1.424e-5
0.275	1.420e-5
0.274	1.418e-5
0.273	1.416e-5
0.272	1.412e-5
0.271	1.410e-5
0.270	1.407e-5
0.269	1.405e-5
0.268	1.403e-5
0.267	1.399e-5
0.266	1.398e-5
0.265	1.395e-5
0.264	1.392e-5
0.263	1.391e-5
0.262	1.387e-5
0.261	1.385e-5
0.260	1.383e-5
0.259	1.380e-5
0.258	1.379e-5
0.257	1.376e-5
0.256	1.374e-5
0.255	1.372e-5
0.254	1.369e-5
0.253	1.368e-5
0.252	1.365e-5
0.251	1.362e-5
0.250	1.361e-5
0.249	1.358e-5
0.248	1.357e-5
0.247	1.355e-5
0.246	1.353e-5
0.245	1.351e-5
0.244	1.349e-5
0.243	1.347e-5
0.242	1.345e-5
0.241	1.343e-5
0.240	1.340e-5
0.239	1.339e-5
0.238	1.337e-5
0.237	1.335e-5
0.236	1.333e-5
0.235	1.331e-5
0.234	1.330e-5
0.233	1.328e-5
0.232	1.326e-5
0.231	1.324e-5
0.230	1.322e-5
0.229	1.320e-5
0.228	1.319e-5
0.227	1.316e-5
0.226	1.315e-5
0.225	1.313e-5
0.224	1.311e-5
0.223	1.310e-5
0.222	1.307e-5
0.221	1.307e-5
0.220	1.305e-5
0.219	1.302e-5
0.218	1.302e-5
0.217	1.299e-5
0.216	1.298e-5
0.215	1.297e-5
0.214	1.295e-5
0.213	1.294e-5
0.212	1.292e-5
0.211	1.291e-5
0.210	1.288e-5
0.209	1.286e-5
0.208	1.286e-5
0.207	1.284e-5
0.206	1.282e-5
0.205	1.282e-5
0.204	1.281e-5
0.203	1.279e-5
0.202	1.277e-5
0.201	1.275e-5
0.200	1.274e-5
0.199	1.272e-5
0.198	1.271e-5
0.197	1.269e-5
0.196	1.268e-5
0.195	1.266e-5
0.194	1.265e-5
0.193	1.264e-5
0.192	1.262e-5
0.191	1.261e-5
0.190	1.259e-5
0.189	1.258e-5
0.188	1.257e-5
0.187	1.254e-5
0.186	1.254e-5
0.185	1.252e-5
0.184	1.251e-5
0.183	1.250e-5
0.182	1.248e-5
0.181	1.247e-5
0.180	1.246e-5
0.179	1.244e-5
0.178	1.243e-5
0.177	1.241e-5
0.176	1.240e-5
0.175	1.239e-5
0.174	1.237e-5
0.173	1.237e-5
0.172	1.236e-5
0.171	1.234e-5
0.170	1.233e-5
0.169	1.232e-5
0.168	1.231e-5
0.167	1.230e-5
0.166	1.229e-5
0.165	1.228e-5
0.164	1.227e-5
0.163	1.225e-5
0.162	1.224e-5
0.161	1.223e-5
0.160	1.222e-5
0.159	1.221e-5
0.158	1.220e-5
0.157	1.219e-5
0.156	1.218e-5
0.155	1.217e-5
0.154	1.216e-5
0.153	1.216e-5
0.152	1.213e-5
0.151	1.213e-5
0.150	1.211e-5
0.149	1.211e-5
0.148	1.210e-5
0.147	1.209e-5
0.146	1.209e-5
0.145	1.207e-5
0.144	1.207e-5
0.143	1.207e-5
0.142	1.205e-5
0.141	1.205e-5
0.140	1.205e-5
0.139	1.203e-5
0.138	1.203e-5
0.137	1.202e-5
0.136	1.202e-5
0.135	1.201e-5
0.134	1.200e-5
0.133	1.200e-5
0.132	1.199e-5
0.131	1.198e-5
0.130	1.198e-5
0.129	1.197e-5
0.128	1.196e-5
0.127	1.196e-5
0.126	1.194e-5
0.125	1.194e-5
0.124	1.194e-5
0.123	1.193e-5
0.122	1.192e-5
0.121	1.191e-5
0.120	1.191e-5
0.119	1.190e-5
0.118	1.190e-5
0.117	1.189e-5
0.116	1.189e-5
0.115	1.188e-5
0.114	1.188e-5
0.113	1.187e-5
0.112	1.186e-5
0.111	1.187e-5
0.110	1.185e-5
0.109	1.185e-5
0.108	1.185e-5
0.107	1.184e-5
0.106	1.184e-5
0.105	1.183e-5
0.104	1.183e-5
0.103	1.183e-5
0.102	1.182e-5
0.101	1.182e-5
0.100	1.181e-5
0.099	1.181e-5
0.098	1.181e-5
0.097	1.180e-5
0.096	1.180e-5
0.095	1.180e-5
0.094	1.179e-5
0.093	1.179e-5
0.092	1.179e-5
0.091	1.178e-5
0.090	1.178e-5
0.089	1.178e-5
0.088	1.178e-5
0.087	1.177e-5
0.086	1.177e-5
0.085	1.177e-5
0.084	1.177e-5
0.083	1.177e-5
0.082	1.176e-5
0.081	1.176e-5
0.080	1.176e-5
0.079	1.176e-5
0.078	1.176e-5
0.077	1.175e-5
0.076	1.176e-5
0.075	1.175e-5
0.074	1.175e-5
0.073	1.175e-5
0.072	1.175e-5
0.071	1.175e-5
0.070	1.174e-5
0.069	1.174e-5
0.068	1.175e-5
0.067	1.174e-5
0.066	1.175e-5
0.065	1.174e-5
0.064	1.174e-5
0.063	1.175e-5
0.062	1.173e-5
0.061	1.174e-5
0.060	1.174e-5
0.059	1.174e-5
0.058	1.174e-5
0.057	1.173e-5
0.056	1.174e-5
0.055	1.174e-5
0.054	1.173e-5
0.053	1.174e-5
0.052	1.174e-5
0.051	1.174e-5
0.050	1.174e-5
0.049	1.174e-5
0.048	1.174e-5
0.047	1.173e-5
0.046	1.173e-5
0.045	1.174e-5
0.044	1.173e-5
0.043	1.173e-5
0.042	1.173e-5
0.041	1.173e-5
0.040	1.173e-5
0.039	1.173e-5
0.038	1.174e-5
0.037	1.173e-5
0.036	1.174e-5
0.035	1.173e-5
0.034	1.174e-5
0.033	1.174e-5
0.032	1.173e-5
0.031	1.175e-5
0.030	1.173e-5
0.029	1.174e-5
0.028	1.175e-5
0.027	1.174e-5
0.026	1.175e-5
0.025	1.175e-5
0.024	1.175e-5
0.023	1.176e-5
0.022	1.175e-5
0.021	1.177e-5
0.020	1.176e-5
0.019	1.176e-5
0.018	1.177e-5
0.017	1.177e-5
0.016	1.178e-5
0.015	1.178e-5
0.014	1.178e-5
0.013	1.179e-5
0.012	1.179e-5
