Potential/V	Current/A
1.117	-2.650e-5
1.118	-2.651e-5
1.119	-2.653e-5
1.120	-2.654e-5
1.121	-2.656e-5
1.122	-2.658e-5
1.123	-2.659e-5
1.124	-2.661e-5
1.125	-2.663e-5
1.126	-2.664e-5
1.127	-2.667e-5
1.128	-2.667e-5
1.129	-2.670e-5
1.130	-2.671e-5
1.131	-2.673e-5
1.132	-2.675e-5
1.133	-2.676e-5
1.134	-2.679e-5
1.135	-2.681e-5
1.136	-2.681e-5
1.137	-2.685e-5
1.138	-2.686e-5
1.139	-2.688e-5
1.140	-2.691e-5
1.141	-2.691e-5
1.142	-2.694e-5
1.143	-2.696e-5
1.144	-2.698e-5
1.145	-2.700e-5
1.146	-2.702e-5
1.147	-2.704e-5
1.148	-2.706e-5
1.149	-2.708e-5
1.150	-2.711e-5
1.151	-2.713e-5
1.152	-2.716e-5
1.153	-2.718e-5
1.154	-2.720e-5
1.155	-2.723e-5
1.156	-2.725e-5
1.157	-2.727e-5
1.158	-2.729e-5
1.159	-2.732e-5
1.160	-2.734e-5
